latitude,longitude,scan,track,confidence,version,instrument,acq_datetime
52.3524,111.5405,0.55,0.42,h,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35242,111.53195,0.55,0.42,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35281,114.28635,0.47,0.47,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35283,111.59013,0.55,0.43,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35305,111.58151,0.55,0.43,l,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35305,114.35818,0.47,0.48,l,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35313,111.54863,0.55,0.42,h,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35317,111.54002,0.55,0.42,l,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35319,114.42929,0.47,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.3532,111.73133,0.56,0.43,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35329,114.29367,0.47,0.47,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35355,114.28687,0.47,0.47,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35366,114.41595,0.47,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35386,111.55686,0.55,0.42,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35393,111.54813,0.55,0.42,l,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35406,114.29414,0.47,0.47,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35414,114.35867,0.47,0.48,h,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35421,114.30772,0.47,0.47,l,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35459,114.42946,0.47,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.3546,111.56511,0.55,0.43,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35466,114.31443,0.47,0.47,l,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35477,111.73049,0.56,0.43,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35483,114.56441,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35504,114.3081,0.47,0.47,l,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35506,111.8223,0.56,0.43,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35532,111.57318,0.55,0.43,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35534,114.57192,0.48,0.48,h,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35548,111.56458,0.55,0.42,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35551,111.7386,0.56,0.43,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35552,114.31484,0.47,0.47,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35559,111.53149,0.55,0.42,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35585,114.57938,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35603,111.58117,0.55,0.43,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35623,111.57264,0.55,0.43,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35632,111.5396,0.55,0.42,l,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35698,111.58064,0.55,0.43,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35704,111.54772,0.55,0.42,h,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35715,111.73039,0.56,0.43,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35718,114.28518,0.47,0.47,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35747,114.35744,0.47,0.48,h,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35764,114.29225,0.47,0.47,h,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35785,111.73851,0.56,0.43,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35791,114.2857,0.47,0.47,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35794,114.36465,0.47,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.3581,114.29921,0.47,0.47,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35841,114.29269,0.47,0.47,h,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35852,111.56422,0.55,0.43,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35855,114.35792,0.47,0.48,h,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35872,111.72958,0.56,0.43,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35889,114.2996,0.47,0.47,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35902,114.31307,0.47,0.47,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35924,111.5723,0.55,0.43,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35939,114.30656,0.47,0.47,l,2.0NRT,VIIRS,2025-04-19 05:44:00
52.3595,111.53057,0.55,0.42,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.35996,111.58035,0.55,0.43,l,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36109,111.72948,0.56,0.43,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36165,115.39857,0.52,0.5,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36169,111.55503,0.55,0.42,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36179,111.73759,0.56,0.43,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36188,114.35662,0.47,0.48,l,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36201,114.29094,0.47,0.47,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36211,115.40633,0.52,0.5,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36234,114.36383,0.47,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36244,111.56332,0.55,0.43,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36245,114.29762,0.47,0.47,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36264,114.57799,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36296,114.35707,0.47,0.48,l,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36316,111.57142,0.55,0.43,l,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36327,114.37791,0.47,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.3634,111.73676,0.56,0.43,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36341,111.52967,0.55,0.42,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36346,114.36427,0.47,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36396,114.37134,0.47,0.48,h,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36415,111.53787,0.55,0.42,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36427,114.57079,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36444,114.3782,0.47,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36475,114.57787,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36488,111.54602,0.55,0.42,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36503,111.72857,0.56,0.43,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36522,114.58487,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36524,114.54778,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36562,111.55418,0.55,0.42,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36567,114.52547,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36574,111.73669,0.56,0.43,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36617,114.53281,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36618,114.56268,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36626,115.39766,0.52,0.5,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36635,111.5624,0.55,0.43,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.3666,111.72778,0.56,0.43,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36662,114.56969,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36706,114.57658,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.3672,114.54787,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36734,111.73589,0.56,0.43,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.3675,114.58356,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36765,114.37667,0.47,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36772,114.5554,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36821,114.56266,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36824,114.52435,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36868,114.56954,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36871,114.53172,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36897,111.72768,0.56,0.43,l,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36915,114.57637,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.36961,114.58324,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.37015,114.55434,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.37027,111.56146,0.55,0.43,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.37061,114.56168,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.37085,115.39661,0.52,0.5,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.37105,114.56853,0.48,0.48,h,2.0NRT,VIIRS,2025-04-19 05:44:00
52.37148,114.57533,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.37192,114.58219,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.37215,114.55435,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.37264,114.56163,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.37311,114.5685,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.37358,114.5754,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.37593,114.57462,0.48,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.37594,114.95396,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.37642,114.9614,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.37691,114.96898,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.37991,114.35959,0.47,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.38037,114.36652,0.47,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.38044,114.95278,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.38092,114.96024,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.38223,114.39462,0.47,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.38429,114.35835,0.47,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.38475,114.3653,0.47,0.48,h,2.0NRT,VIIRS,2025-04-19 05:44:00
52.38541,114.9589,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.38597,114.95859,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.38645,114.96661,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.38662,114.39352,0.47,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.38868,114.35731,0.47,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.38902,114.94386,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.38911,114.78488,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.38944,114.9505,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.38964,114.94357,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.38991,114.95776,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39003,114.79997,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39005,114.95024,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39043,114.96577,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39047,114.80702,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39048,114.95748,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.3907,114.83021,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39096,114.96548,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39128,114.77044,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39142,114.97327,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39156,114.91276,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39176,114.77767,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39223,114.78483,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39228,114.76285,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39272,114.77,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39273,114.79234,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39317,114.77723,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39325,114.80009,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39353,114.94295,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39373,114.80738,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39396,114.94964,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39416,114.94266,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39421,114.81459,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39443,114.95691,0.5,0.49,h,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39457,114.94938,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39471,114.82202,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39494,114.96472,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.395,114.95662,0.5,0.49,h,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39544,114.97252,0.5,0.49,l,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39546,114.81431,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39547,114.96442,0.5,0.49,h,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39592,114.82166,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39594,114.97226,0.5,0.49,l,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39594,114.98019,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39633,114.75502,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.3964,114.97997,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39665,114.92072,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39679,114.7625,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39716,114.85911,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39725,114.7698,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39761,114.93533,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39766,114.86658,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39804,114.94205,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39816,114.8741,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.3982,114.85885,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39827,114.93502,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39848,114.94882,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39865,114.88162,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39866,114.86634,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39895,114.95603,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39909,114.94853,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39946,114.96394,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39952,114.95574,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39958,114.88142,0.49,0.49,h,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39997,114.97171,0.5,0.49,h,2.0NRT,VIIRS,2025-04-19 05:44:00
52.39999,114.81407,0.49,0.49,l,2.0NRT,VIIRS,2025-04-19 05:44:00
52.4,114.96367,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.40036,114.74702,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.40046,114.97921,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.40047,114.97145,0.5,0.49,h,2.0NRT,VIIRS,2025-04-19 05:44:00
52.40083,114.75447,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.40091,114.82892,0.49,0.49,h,2.0NRT,VIIRS,2025-04-19 05:44:00
52.40092,114.97895,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.40309,114.79063,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.404,114.96323,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.40414,114.88145,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.4045,114.97091,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.40453,114.96293,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.40459,114.88888,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.40497,114.97817,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.40499,114.97062,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.40543,114.97791,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.40544,114.98543,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.40587,114.98517,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.40687,114.926,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.40739,111.75252,0.56,0.43,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.40808,114.79778,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.40855,114.80541,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.40858,114.95428,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.40903,114.81319,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.40906,114.9621,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.40951,114.96951,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.40993,114.97662,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.4109,114.91734,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.41135,111.75162,0.56,0.43,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.41135,114.9247,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.4124,113.09639,0.42,0.45,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.41262,114.79771,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.41307,114.80507,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.41311,114.95346,0.5,0.49,h,2.0NRT,VIIRS,2025-04-19 05:44:00
52.41339,114.73798,0.49,0.48,h,2.0NRT,VIIRS,2025-04-19 05:44:00
52.41359,114.96128,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.41382,111.73425,0.56,0.43,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.41388,114.74555,0.49,0.48,l,2.0NRT,VIIRS,2025-04-19 05:44:00
52.41402,114.96842,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.41435,114.75304,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.41444,114.97544,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.41456,111.7425,0.56,0.43,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.41456,114.90244,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.41498,114.90941,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.4154,114.91618,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.41584,114.92342,0.49,0.49,h,2.0NRT,VIIRS,2025-04-19 05:44:00
52.41786,114.73688,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.4181,114.9603,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.41835,114.74454,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.41853,114.96733,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.41949,114.90839,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.41991,114.91516,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.42183,114.72803,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.42218,114.8782,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.42232,114.73569,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.42265,114.88564,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.4228,114.7432,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.424,114.90749,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.42487,114.92158,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.42534,114.71201,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.42566,114.78836,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.42583,114.71965,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.42709,113.45999,0.43,0.46,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.42806,114.89944,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.42938,114.92066,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.42981,114.71109,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.42986,114.92848,0.5,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.43029,114.71864,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.43565,114.87476,0.49,0.49,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.43612,114.73869,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.43653,113.47128,0.43,0.46,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.4371,114.75414,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.43917,114.71573,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.43966,114.72329,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.44011,114.7304,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.44058,114.73764,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.44108,114.74546,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.4416,114.75346,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.44363,114.71471,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.44411,114.72217,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.44458,114.72941,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.44559,114.74502,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.44596,113.4823,0.43,0.46,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.44814,114.71431,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.44862,114.72174,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.45016,113.48088,0.43,0.46,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.45168,114.76888,0.49,0.48,h,2.0NRT,VIIRS,2025-04-19 05:44:00
52.45217,114.77647,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.45568,114.76051,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.45616,114.76788,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.45663,114.77522,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.45712,114.78288,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.45761,114.79051,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.46106,114.77348,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.46157,114.78134,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.46552,114.77229,0.49,0.48,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.47209,118.2265,0.34,0.56,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.47326,113.16802,0.42,0.45,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.47729,118.2253,0.34,0.56,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.47738,113.1655,0.42,0.45,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.47745,113.1671,0.42,0.45,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.47748,118.23075,0.34,0.56,h,2.0NRT,VIIRS,2025-04-19 05:44:00
52.47785,113.17188,0.42,0.45,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.47794,113.1734,0.42,0.45,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.47832,113.17812,0.42,0.45,h,2.0NRT,VIIRS,2025-04-19 05:44:00
52.47844,113.17962,0.42,0.45,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.47878,113.18436,0.42,0.45,h,2.0NRT,VIIRS,2025-04-19 05:44:00
52.47893,113.18586,0.42,0.45,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.47907,113.75627,0.44,0.46,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.48061,113.15188,0.42,0.45,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.48062,113.15346,0.42,0.45,h,2.0NRT,VIIRS,2025-04-19 05:44:00
52.48108,113.15816,0.42,0.45,n,2.0NRT,VIIRS,2025-04-19 05:44:00
52.48112,113.15977,0.42,0.45,n,2.0NRT,VIIRS,2025-04-19 05:44:00
