latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
52.36791,33.01192,335.88,0.46,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.4,6.04,D
52.36835,47.15378,330.08,0.55,0.68,2025-04-19,1047,N,VIIRS,n,2.0NRT,290.1,2.56,D
52.37302,33.02435,330.64,0.46,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.92,2.38,D
52.37531,38.69431,336.35,0.49,0.49,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.45,3.6,D
52.38161,36.64126,343.07,0.4,0.45,2025-04-19,1047,N,VIIRS,n,2.0NRT,304.39,6.7,D
52.38546,43.32347,332.37,0.38,0.59,2025-04-19,1047,N,VIIRS,n,2.0NRT,296.15,8.3,D
52.38561,43.32935,345.02,0.38,0.59,2025-04-19,1047,N,VIIRS,n,2.0NRT,296.95,5.16,D
52.39112,43.32895,338.15,0.38,0.59,2025-04-19,1047,N,VIIRS,n,2.0NRT,292.6,5.16,D
52.40383,34.79129,331.18,0.52,0.42,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.33,3.46,D
52.40634,37.63569,341.59,0.44,0.46,2025-04-19,1047,N,VIIRS,n,2.0NRT,304.23,10.29,D
52.41129,35.55163,335.4,0.55,0.43,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.35,8.24,D
52.4514,36.74865,343.62,0.41,0.45,2025-04-19,1047,N,VIIRS,n,2.0NRT,302.66,3.51,D
52.45969,36.74689,331.04,0.41,0.45,2025-04-19,1047,N,VIIRS,l,2.0NRT,304.6,3.41,D
52.47892,34.86013,332.14,0.52,0.42,2025-04-19,1047,N,VIIRS,n,2.0NRT,299,48.98,D
52.48276,34.85918,367,0.52,0.42,2025-04-19,1047,N,VIIRS,h,2.0NRT,325.4,48.98,D
52.48349,34.86691,337.68,0.52,0.42,2025-04-19,1047,N,VIIRS,n,2.0NRT,303.04,48.98,D
52.4866,34.85822,335.66,0.52,0.42,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.3,7.38,D
52.51725,40.79309,333.96,0.6,0.53,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.83,6.4,D
52.53109,39.63376,341.36,0.54,0.51,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.35,6.14,D
52.54134,43.01826,331.65,0.37,0.58,2025-04-19,1047,N,VIIRS,n,2.0NRT,294.65,3.76,D
52.54344,43.01775,331.01,0.37,0.58,2025-04-19,1047,N,VIIRS,n,2.0NRT,292.38,1.76,D
52.54358,43.02333,335.41,0.37,0.58,2025-04-19,1047,N,VIIRS,n,2.0NRT,293.82,1.76,D
52.55619,39.57341,336.2,0.53,0.5,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.89,4.96,D
52.57063,33.70827,347.94,0.48,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.11,6.41,D
52.57188,33.70731,348.98,0.48,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,303.62,12.92,D
52.57431,33.70724,337.29,0.48,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.46,6.41,D
52.58292,33.74096,334.95,0.48,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.71,2.35,D
52.59691,37.82339,342.95,0.45,0.47,2025-04-19,1047,N,VIIRS,n,2.0NRT,307.83,5.77,D
52.63013,30.54626,328.28,0.4,0.37,2025-04-19,1047,N,VIIRS,l,2.0NRT,300.63,1.74,D
52.6323,36.54123,338.37,0.4,0.45,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.85,3.71,D
52.63641,36.54029,348.23,0.4,0.45,2025-04-19,1047,N,VIIRS,n,2.0NRT,305.45,3.71,D
52.64052,32.92821,327.57,0.46,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.42,3.11,D
52.64189,32.58233,346.81,0.45,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.12,8.73,D
52.6441,32.92714,340.5,0.46,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.2,3.11,D
52.64543,32.58124,345.57,0.45,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.03,14.54,D
52.65939,40.8347,334.17,0.6,0.53,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.11,4.01,D
52.66936,35.65512,344.67,0.56,0.43,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.08,11.96,D
52.68235,36.48768,347.11,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,303.58,5.85,D
52.71584,39.74121,337.93,0.54,0.51,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.82,7.23,D
52.7213,35.92743,338.32,0.38,0.43,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.77,2.99,D
52.73145,38.70447,344.58,0.49,0.49,2025-04-19,1047,N,VIIRS,n,2.0NRT,302.4,10.09,D
52.73266,35.50381,344.47,0.56,0.43,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.52,6.79,D
52.73451,35.50388,344.27,0.56,0.43,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.77,9.56,D
52.7551,31.60275,334.57,0.42,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.21,5.35,D
52.75854,31.6016,334.95,0.42,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.93,2.73,D
52.75918,31.60109,336.33,0.42,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.46,4.65,D
52.76199,31.60045,333.42,0.42,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,296.81,2.73,D
52.76277,31.60672,327.02,0.42,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,296.87,2.73,D
52.76683,31.60507,332.95,0.42,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,294.24,2.09,D
52.81537,36.22482,331.89,0.39,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.85,2.24,D
52.81977,36.40799,341.71,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,302.47,3.76,D
52.82155,36.40575,337.18,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.74,6.26,D
52.82843,34.5489,351.68,0.52,0.41,2025-04-19,1047,N,VIIRS,n,2.0NRT,303.54,20.61,D
52.83222,34.54784,346.85,0.52,0.41,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.21,16.28,D
52.83298,34.55558,339.38,0.52,0.41,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.1,9.49,D
52.83848,39.78357,334.26,0.55,0.51,2025-04-19,1047,N,VIIRS,n,2.0NRT,293.07,8.37,D
52.86039,36.42165,333.54,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.3,2.96,D
52.86448,36.4207,339.65,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.49,2.96,D
52.86497,36.42668,334.33,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.55,4.59,D
52.9458,35.48785,328.18,0.56,0.43,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.46,3.85,D
53.00038,37.95662,331.11,0.46,0.47,2025-04-19,1047,N,VIIRS,l,2.0NRT,301.52,3.91,D
53.00086,37.96365,330.18,0.46,0.47,2025-04-19,1047,N,VIIRS,l,2.0NRT,303.54,3.91,D
53.00624,33.39778,336.36,0.48,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.12,4.07,D
53.01075,32.29887,333.73,0.44,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.22,8.74,D
53.01423,35.53102,334.32,0.56,0.43,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.6,5.53,D
53.01497,35.53941,330.98,0.56,0.43,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.72,5.12,D
53.01718,34.9995,331.96,0.54,0.42,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.97,3.89,D
53.01781,34.99955,333.19,0.54,0.42,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.94,6.52,D
53.01792,35.0076,331.41,0.54,0.42,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.18,3.35,D
53.06685,33.91083,328.45,0.49,0.41,2025-04-19,1047,N,VIIRS,l,2.0NRT,298.56,3.94,D
53.06736,33.7291,328.89,0.49,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.77,2.91,D
53.06812,33.73639,336.84,0.49,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.48,2.91,D
53.07001,32.9582,328.14,0.46,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,296.2,1.96,D
53.08146,39.32949,341.21,0.53,0.5,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.16,7.45,D
53.10225,32.91291,337.52,0.46,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,294.39,4.34,D
53.11152,32.89587,334.07,0.46,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,296.39,4.03,D
53.12856,33.43478,338.41,0.48,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,296.81,6.81,D
53.13237,37.70361,338.71,0.45,0.47,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.18,5.87,D
53.13258,37.70516,340.14,0.45,0.47,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.18,5.77,D
53.14814,32.2063,341.58,0.44,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,303.81,9.53,D
53.15532,33.19228,330.46,0.47,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,293.2,2.74,D
53.15618,33.17675,330.68,0.47,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,291.1,2.62,D
53.15742,33.17715,333.03,0.47,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,291.7,6.94,D
53.16763,31.43986,346.86,0.42,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,302.15,7.68,D
53.17513,36.81004,334.68,0.42,0.45,2025-04-19,1047,N,VIIRS,n,2.0NRT,296.57,3.27,D
53.19048,36.68261,340.68,0.41,0.45,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.8,4.45,D
53.19053,32.57404,341.01,0.45,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.14,5.12,D
53.19098,36.68904,337.78,0.42,0.45,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.82,4.45,D
53.19131,32.58088,333.51,0.45,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.19,5.12,D
53.19487,32.57977,328.22,0.45,0.39,2025-04-19,1047,N,VIIRS,l,2.0NRT,299.19,5.12,D
53.19565,32.58661,339.47,0.45,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.08,8.12,D
53.19598,32.58512,335.67,0.45,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.14,4.92,D
53.20145,42.66742,367,0.36,0.58,2025-04-19,1047,N,VIIRS,h,2.0NRT,298.42,9.9,D
53.23034,33.7118,343.22,0.49,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.99,5.65,D
53.23106,35.81136,347.45,0.39,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.06,3.33,D
53.25904,36.25314,341.16,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,294.97,4.86,D
53.25906,36.96651,341.37,0.43,0.46,2025-04-19,1047,N,VIIRS,n,2.0NRT,303.58,11.21,D
53.26315,36.2524,336.9,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.17,8.65,D
53.2667,35.84461,329.93,0.39,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.83,1.88,D
53.2672,35.85048,329.79,0.39,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.99,1.88,D
53.26725,36.25158,342,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.14,8.65,D
53.26774,36.25768,339.15,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,294.99,11.04,D
53.30357,33.98232,336.69,0.5,0.41,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.82,7.1,D
53.30433,33.98986,342.7,0.5,0.41,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.1,7.1,D
53.32116,30.50237,333.16,0.41,0.37,2025-04-19,1047,N,VIIRS,n,2.0NRT,293.56,3.31,D
53.32453,30.50115,338.56,0.41,0.37,2025-04-19,1047,N,VIIRS,n,2.0NRT,291.77,3.31,D
53.34041,36.53666,335.33,0.41,0.45,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.14,3.08,D
53.3625,33.69614,338.87,0.49,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.75,4.39,D
53.37507,33.66982,337.11,0.49,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.11,3.81,D
53.37582,33.67717,346.58,0.49,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.72,12.15,D
53.38766,28.82463,330.43,0.39,0.36,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.59,2.89,D
53.38849,28.8304,332.71,0.39,0.36,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.81,2.89,D
53.39103,32.87407,332.6,0.46,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.08,2.79,D
53.39296,38.42453,338.68,0.49,0.48,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.17,6.58,D
53.39378,38.41832,332.94,0.49,0.48,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.55,5,D
53.39733,38.11309,335.44,0.47,0.48,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.05,6.29,D
53.39762,42.25808,329.17,0.35,0.57,2025-04-19,1047,N,VIIRS,n,2.0NRT,268.97,5.61,D
53.40357,37.60965,332.06,0.45,0.47,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.97,3.2,D
53.42809,39.18054,342.33,0.52,0.5,2025-04-19,1047,N,VIIRS,n,2.0NRT,303.83,4.37,D
53.42851,39.18853,332.48,0.52,0.5,2025-04-19,1047,N,VIIRS,n,2.0NRT,302.88,3.83,D
53.43076,39.18594,337.4,0.52,0.5,2025-04-19,1047,N,VIIRS,n,2.0NRT,303.48,7.94,D
53.43123,39.19404,340.18,0.52,0.5,2025-04-19,1047,N,VIIRS,n,2.0NRT,302.85,9.93,D
53.4336,39.19582,343.87,0.52,0.5,2025-04-19,1047,N,VIIRS,n,2.0NRT,304.16,7.51,D
53.44008,36.22706,331.53,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.44,4.23,D
53.44235,36.22844,334.72,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.54,4.24,D
53.46335,35.8003,328.17,0.39,0.44,2025-04-19,1047,N,VIIRS,l,2.0NRT,298.17,3.53,D
53.46384,35.8062,329.74,0.39,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.05,5.28,D
53.46788,35.80523,355.27,0.39,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,302.46,5.28,D
53.46837,35.81107,330.55,0.39,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.82,5.28,D
53.47191,35.80429,334.93,0.39,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.36,3.32,D
53.48249,35.73566,336.07,0.39,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.65,7.78,D
53.48298,35.74146,337.51,0.39,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.53,8.61,D
53.4865,35.73466,343.27,0.39,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,302.17,7.78,D
53.487,35.7405,348.65,0.39,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.7,8.61,D
53.49102,35.73952,347.29,0.39,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.26,6.92,D
53.49168,39.22713,331.75,0.53,0.5,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.53,4.45,D
53.49294,30.31528,342.89,0.41,0.37,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.02,5.52,D
53.49888,30.30673,327.93,0.41,0.37,2025-04-19,1047,N,VIIRS,n,2.0NRT,294.41,4.8,D
53.49967,30.31281,338.91,0.41,0.37,2025-04-19,1047,N,VIIRS,n,2.0NRT,302.56,4.8,D
53.50047,30.3189,332.77,0.41,0.37,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.83,4.42,D
53.50225,30.3055,331.71,0.41,0.37,2025-04-19,1047,N,VIIRS,n,2.0NRT,296.98,4.8,D
53.50383,30.31767,342.55,0.41,0.37,2025-04-19,1047,N,VIIRS,n,2.0NRT,299,4.42,D
53.5072,30.31644,329.23,0.41,0.37,2025-04-19,1047,N,VIIRS,n,2.0NRT,296.84,2.1,D
53.51477,37.50254,340.08,0.45,0.47,2025-04-19,1047,N,VIIRS,n,2.0NRT,304.65,5.62,D
53.51527,37.50957,343.71,0.45,0.47,2025-04-19,1047,N,VIIRS,n,2.0NRT,305.3,6.74,D
53.52969,36.6773,345.94,0.42,0.45,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.82,8.57,D
53.54058,36.23028,346.29,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,306.03,7.64,D
53.54108,36.23633,335.72,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.09,7.64,D
53.54158,36.24245,341.69,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,302.14,3.47,D
53.5457,36.24166,333.33,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.01,3.47,D
53.56679,37.48472,331.93,0.45,0.47,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.53,5.08,D
53.57111,37.48378,350.61,0.45,0.47,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.48,5.08,D
53.57169,36.23355,337.14,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.2,2.96,D
53.57543,37.48273,339.02,0.45,0.47,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.62,3.88,D
53.57579,36.2326,331.59,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.2,2.96,D
53.5759,37.48952,343.31,0.45,0.47,2025-04-19,1047,N,VIIRS,n,2.0NRT,303.01,7.4,D
53.5799,36.23166,329.24,0.4,0.44,2025-04-19,1047,N,VIIRS,l,2.0NRT,300.72,2.99,D
53.58352,36.22458,329.79,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.91,2.99,D
53.61674,38.17492,333.9,0.48,0.48,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.25,5.63,D
53.62308,38.20377,333.28,0.48,0.48,2025-04-19,1047,N,VIIRS,n,2.0NRT,302.55,5.38,D
53.63264,40.66276,350.94,0.6,0.53,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.62,15.95,D
53.63342,36.11918,347.99,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.54,6.21,D
53.63908,40.46613,346.28,0.59,0.53,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.41,22.29,D
53.64213,36.12374,332.16,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.72,4.69,D
53.64438,36.12292,339.69,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.61,2.98,D
53.68023,35.23621,332.34,0.56,0.43,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.58,4.63,D
53.68094,35.22768,330.39,0.56,0.43,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.31,2.7,D
53.68167,35.23612,340.25,0.56,0.43,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.04,5.25,D
53.68342,35.22684,328.82,0.56,0.43,2025-04-19,1047,N,VIIRS,l,2.0NRT,299.42,6.9,D
53.70305,39.99762,336.38,0.57,0.52,2025-04-19,1047,N,VIIRS,n,2.0NRT,302.87,23.22,D
53.70788,39.99693,340.44,0.57,0.52,2025-04-19,1047,N,VIIRS,n,2.0NRT,296.09,23.22,D
53.71313,40.00525,343.71,0.57,0.52,2025-04-19,1047,N,VIIRS,n,2.0NRT,303.47,41.96,D
53.72494,38.59827,330.02,0.5,0.49,2025-04-19,1047,N,VIIRS,l,2.0NRT,300.94,4.95,D
53.72589,38.60675,330.71,0.5,0.49,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.81,5.22,D
53.72636,38.61424,334.39,0.5,0.49,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.23,2.55,D
53.7296,38.07964,330.25,0.48,0.48,2025-04-19,1047,N,VIIRS,l,2.0NRT,303.45,3.93,D
53.72993,38.60516,340.94,0.5,0.49,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.98,20.64,D
53.73037,38.61261,341.92,0.5,0.49,2025-04-19,1047,N,VIIRS,n,2.0NRT,303.11,20.64,D
53.73261,38.19817,336.52,0.48,0.48,2025-04-19,1047,N,VIIRS,n,2.0NRT,302.39,8.41,D
53.73448,37.4926,331.42,0.45,0.47,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.21,3.52,D
53.73957,39.9491,335.49,0.57,0.52,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.94,5.57,D
53.74,39.95795,357.01,0.57,0.52,2025-04-19,1047,N,VIIRS,n,2.0NRT,305.4,43.14,D
53.75752,44.73961,329.32,0.45,0.63,2025-04-19,1047,N,VIIRS,n,2.0NRT,292.88,2.25,D
53.76564,38.4366,333.28,0.49,0.49,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.87,4.67,D
53.76611,38.44421,347.61,0.49,0.49,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.04,8.35,D
53.76706,28.57869,331.6,0.39,0.36,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.34,1.39,D
53.77586,38.38096,346.53,0.49,0.49,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.14,8.29,D
53.78162,44.80131,327.41,0.45,0.63,2025-04-19,1047,N,VIIRS,n,2.0NRT,292.03,2.3,D
53.78751,44.80148,330.15,0.45,0.63,2025-04-19,1047,N,VIIRS,n,2.0NRT,293.54,6.9,D
53.78764,44.81495,367,0.45,0.63,2025-04-19,1047,N,VIIRS,h,2.0NRT,295.61,9.74,D
53.80029,33.26485,328.59,0.48,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,295.09,2.55,D
53.80319,33.25647,345.91,0.48,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.94,5.01,D
53.80397,33.26377,327.41,0.48,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,296.1,5.25,D
53.80474,33.25551,344.66,0.48,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.2,11.91,D
53.80687,33.25537,327.14,0.48,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,295.32,5.01,D
53.82053,36.06175,330.33,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.18,4.22,D
53.82104,36.0679,332.52,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,303.53,17.77,D
53.8214,40.08062,367,0.57,0.52,2025-04-19,1047,N,VIIRS,h,2.0NRT,305.54,36.64,D
53.82154,36.07408,344.98,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,305.06,17.77,D
53.82204,36.08028,342.57,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.73,5.28,D
53.82513,36.0669,338.88,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.21,17.77,D
53.82563,36.0731,340.9,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.96,17.77,D
53.8399,35.50734,339.81,0.57,0.43,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.37,5.86,D
53.84391,35.5064,337.06,0.57,0.43,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.16,5.86,D
53.84867,35.5144,348.59,0.57,0.43,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.09,12.72,D
53.84941,35.52322,340.9,0.57,0.43,2025-04-19,1047,N,VIIRS,n,2.0NRT,302.35,17.2,D
53.85019,33.21919,333.17,0.48,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.39,3.78,D
53.85095,33.22646,331.93,0.48,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,296.79,3.67,D
53.8547,35.63488,334.5,0.39,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.3,3.16,D
53.86392,33.35191,330.52,0.49,0.4,2025-04-19,1047,N,VIIRS,n,2.0NRT,293.18,2.22,D
53.8646,35.90647,340.75,0.39,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.39,14.92,D
53.87305,36.11729,337.46,0.4,0.44,2025-04-19,1047,N,VIIRS,n,2.0NRT,296.66,3.34,D
53.88213,26.81094,342.41,0.38,0.36,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.3,10.75,D
53.92525,37.97735,340.16,0.47,0.48,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.5,3.2,D
53.93157,32.55875,332.15,0.46,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.03,2.99,D
53.93235,32.56576,326.95,0.46,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,296.9,2.99,D
53.94474,32.67836,329.82,0.46,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.11,2.85,D
53.94601,38.86413,344.88,0.51,0.5,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.76,5.01,D
53.94646,38.87211,336.76,0.51,0.5,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.52,5.77,D
53.9469,38.88012,340.19,0.52,0.5,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.81,5.77,D
53.94784,32.70663,344.72,0.47,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,296.59,6.37,D
53.948,38.86447,346.07,0.51,0.5,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.81,6.6,D
53.94835,32.67721,333.86,0.46,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.4,4.82,D
53.94847,38.87242,342.81,0.51,0.5,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.72,6.6,D
53.94894,38.8804,341.02,0.51,0.5,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.58,7.14,D
53.94939,32.72083,332.95,0.47,0.39,2025-04-19,1047,N,VIIRS,n,2.0NRT,295.95,6.93,D
53.95459,38.22754,344.27,0.49,0.48,2025-04-19,1047,N,VIIRS,n,2.0NRT,301.13,13,D
53.97869,37.5149,342.17,0.46,0.47,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.53,6.27,D
53.98304,37.5139,350.24,0.46,0.47,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.5,6.86,D
53.99213,36.17661,348.76,0.41,0.45,2025-04-19,1047,N,VIIRS,n,2.0NRT,298.95,10.5,D
53.99266,38.08417,329.94,0.48,0.48,2025-04-19,1047,N,VIIRS,n,2.0NRT,299.02,3.24,D
54.00749,31.52984,337.64,0.43,0.38,2025-04-19,1047,N,VIIRS,n,2.0NRT,290.9,20.18,D
54.01216,35.46568,335.96,0.57,0.43,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.15,4.37,D
54.01283,35.46647,335.92,0.57,0.43,2025-04-19,1047,N,VIIRS,n,2.0NRT,297.28,5.56,D
54.01538,35.4558,351.67,0.57,0.43,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.14,8.76,D
54.01609,35.45658,348.44,0.57,0.43,2025-04-19,1047,N,VIIRS,n,2.0NRT,300.19,14.01,D
